created_at,temp_cria,temp_mielera,temp_exterior,humedad_cria,humedad_mielera,humedad_exterior,peso_total,peso_mielera,estado,temp_mean,temp_min,temp_max,temp_std,temp_cv,pct_tiempo_optimo
2026-03-18 11:00:00-05:00,35.34102564102564,37.470512820512816,40.44871794871795,72.58717948717948,50.55641025641026,26.56410256410257,30.13,11.83,Normal,35.460341478878604,35.14358974358975,36.47012987012987,0.27464622281835777,0.7745165764462434,91.66666666666666
2026-03-18 11:30:00-05:00,35.90277777777778,37.400000000000006,40.36111111111112,64.32777777777778,52.80555555555556,25.291666666666668,30.18,19.14,Normal,35.44827015776473,35.14358974358975,36.194871794871794,0.23952097978240078,0.6756915886625715,93.75
2026-03-18 12:00:00-05:00,36.005,37.635,40.15333333333333,60.07833333333333,62.056666666666665,28.433333333333334,30.3,9.27,Alerta,35.45409635284625,35.14358974358975,36.194871794871794,0.2496673810242284,0.7041989691106176,91.66666666666666
2026-03-18 12:30:00-05:00,36.05692307692308,36.761538461538464,40.303225806451614,68.9723076923077,57.252307692307696,28.06451612903226,30.25,9.16,Alerta,35.469901044608385,35.14358974358975,36.194871794871794,0.26372814568099784,0.7435265899087867,89.58333333333334
2026-03-18 13:00:00-05:00,35.25423728813559,37.666101694915255,38.76491228070175,68.9135593220339,59.46949152542373,31.385964912280706,30.24,11.95,Normal,35.46660374166838,35.14358974358975,36.194871794871794,0.2654664936300605,0.7484970807006646,89.58333333333334
2026-03-18 13:30:00-05:00,35.61764705882353,38.13880597014926,36.92058823529412,67.83676470588235,61.0776119402985,33.0,30.22,12.16,Normal,35.4726063106691,35.14358974358975,36.194871794871794,0.2656277416393173,0.7488249927646968,89.58333333333334
2026-03-18 14:00:00-05:00,35.519444444444446,38.458333333333336,34.08888888888889,69.25,61.08888888888888,37.81944444444444,30.13,11.74,Normal,35.469869980805115,35.14358974358975,36.194871794871794,0.26444088656654485,0.7455366673451291,89.58333333333334
2026-03-18 14:30:00-05:00,35.413888888888884,38.191428571428574,32.62916666666667,68.90138888888889,59.72428571428571,40.333333333333336,30.21,11.68,Normal,35.46458383668919,35.14358974358975,36.194871794871794,0.26298908609560046,0.7415541299078499,89.58333333333334
2026-03-18 15:00:00-05:00,35.2830985915493,37.22816901408451,31.65915492957747,68.07464788732395,59.71549295774648,42.19718309859155,30.21,11.53,Normal,35.456504646874905,35.14358974358975,36.194871794871794,0.2625990993730068,0.7406232001386859,89.58333333333334
2026-03-18 15:30:00-05:00,35.05072463768116,36.32794117647059,30.373913043478264,68.84782608695652,61.86764705882353,44.11594202898551,30.21,11.47,Normal,35.44269027746386,35.05072463768116,36.194871794871794,0.2665593702027534,0.7520856010533841,89.58333333333334
2026-03-18 16:00:00-05:00,35.05522388059702,35.78208955223881,29.556716417910447,68.05074626865671,60.85671641791045,45.32835820895522,30.22,11.35,Normal,35.43461806086247,35.05072463768116,36.194871794871794,0.26957341386656075,0.7607628602163616,91.66666666666666
2026-03-18 16:30:00-05:00,34.87777777777777,35.329166666666666,28.8125,68.02222222222223,61.03472222222222,47.16666666666666,30.18,15.77,Normal,35.423875043254704,34.87777777777777,36.194871794871794,0.28127058542007105,0.7940141643922992,91.66666666666666
2026-03-18 17:00:00-05:00,34.80285714285714,34.59714285714286,27.787142857142857,67.43142857142857,63.371428571428574,48.81428571428572,30.14,15.61,Normal,35.410995970573,34.80285714285714,36.194871794871794,0.29521038896683377,0.8336686977461958,91.66666666666666
2026-03-18 17:30:00-05:00,34.65972222222222,33.974999999999994,27.468055555555555,65.70833333333333,65.77638888888889,48.72222222222222,30.16,18.4,Normal,35.39560092914999,34.65972222222222,36.194871794871794,0.3145038470671329,0.8885393631165158,91.66666666666666
